category,name,url,Image URL,Type,Base spirit,Ingredients,Preparation,Served,Standard drinkware,Standard garnish
Fruit liqueurs,Tequila sour,https://en.wikipedia.org/wiki/Tequila_sour,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Whiskey_sour.jpg/250px-Whiskey_sour.jpg,Cocktail family,"Gin,Bourbon whiskey,Brandy,Pisco,Rum,Amaretto",,,,,
Nut-flavored liqueurs,Alabama slammer,https://en.wikipedia.org/wiki/Alabama_slammer,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Alabama_Slammer_02.jpg/250px-Alabama_Slammer_02.jpg,Cocktail,,½ oz. Amaretto ½ oz. Southern Comfort ½ oz. Sloe Gin fill with orange juice,,On the rocks: poured over ice,Collins glass,
Nut-flavored liqueurs,Amaretto sour,https://en.wikipedia.org/wiki/Amaretto_sour,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/VTR_amaretto_sour.jpg/250px-VTR_amaretto_sour.jpg,Cocktail,,45 mL (1.5 US fl oz) amaretto 90 mL (3.0 US fl oz) sour mix sour mix,Mix and serve over ice,On the rocks: poured over ice,Old fashioned glass,"Cherry, orange or lemon wedge"
Nut-flavored liqueurs,Blueberry tea,https://en.wikipedia.org/wiki/Blueberry_tea,,,,,,,,
Nut-flavored liqueurs,IBA,https://en.wikipedia.org/wiki/List_of_IBA_official_cocktails,,,,,,,,
Nut-flavored liqueurs,Godfather,https://en.wikipedia.org/wiki/Godfather_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Godfather_cocktail.jpg/250px-Godfather_cocktail.jpg,Cocktail,"Scotch whisky,Amaretto",3.5 cL (1 oz) Scotch whisky Scotch whisky 3.5 cL (1 oz) amaretto,Pour all ingredients into an old fashioned glass filled with ice. Stir gently.,On the rocks: poured over ice,Old fashioned glass,
Nut-flavored liqueurs,Godmother,https://en.wikipedia.org/wiki/Godmother_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Godfather_cocktail.jpg/250px-Godfather_cocktail.jpg,Cocktail,"Scotch whisky,Amaretto",3.5 cL (1 oz) Scotch whisky Scotch whisky 3.5 cL (1 oz) amaretto,Pour all ingredients into an old fashioned glass filled with ice. Stir gently.,On the rocks: poured over ice,Old fashioned glass,
Nut-flavored liqueurs,Orgasm,https://en.wikipedia.org/wiki/Orgasm_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Orgasm_%28cocktail%29.jpg/250px-Orgasm_%28cocktail%29.jpg,Cocktail,"Grand Marnier,Irish cream",3 cL Cointreau 3 cL Irish Cream Irish Cream 2 cL Grand Marnier Grand Marnier 1 Maraschino cherry Maraschino cherry [1] [ 1 ],Build all ingredients over ice in an old fashioned glass or shot glass.,On the rocks: poured over ice,Old fashioned glass,Cherry
Swedish punsch-flavored cocktails,Boomerang (cocktail),https://en.wikipedia.org/wiki/Boomerang_(cocktail),,Cocktail,,Rye Whiskey Rye Whiskey Swedish Punsch Dry Vermouth Angostura bitters Lemon juice,,Stirred with ice,,
Swedish punsch-flavored cocktails,Diki-diki,https://en.wikipedia.org/wiki/Diki-diki,,,,,,,,
Swedish punsch-flavored cocktails,Doctor (cocktail),https://en.wikipedia.org/wiki/Doctor_(cocktail),,,,,,,,
Swedish punsch-flavored cocktails,Malecon,https://en.wikipedia.org/wiki/Malecon_(cocktail),,,,,,,,
Misc. liqueur-based cocktails,Common market,https://en.wikipedia.org/wiki/Common_market_(cocktail),,Cocktail,Brandy,3 parts Brandy 2 parts Yellow Chartreuse Yellow Chartreuse 1 part Lillet 1 part Orange Juice Orange Juice 1 part Dubonnet,"Shake ingredients together with ice, and strain into a cocktail glass.","Straight up: chilled, without ice",Cocktail glass,
Misc. liqueur-based cocktails,Jägerbomb,https://en.wikipedia.org/wiki/J%C3%A4gerbomb,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Jagerbomb.jpg/250px-Jagerbomb.jpg,,,,,,Apub glassand ashot glass.,
Misc. liqueur-based cocktails,Snowball,https://en.wikipedia.org/wiki/Snowball_(cocktail),,,,,,,,
Bitters,Americano,https://en.wikipedia.org/wiki/Americano_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Americano_cocktail_at_Nightwood_Restaurant.jpg/250px-Americano_cocktail_at_Nightwood_Restaurant.jpg,Mixed drink,,3 cL Campari 3 cL sweet red vermouth A splash of soda water soda water,"Pour the Campari and vermouth over ice into an old fashioned glass, add a splash of soda water and garnish with half an orange slice and a lemon twist.",On the rocks: poured over ice,Old fashioned glass,"half anorangeslice,lemontwist"
Bitters,Boulevardier,https://en.wikipedia.org/wiki/Boulevardier_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/VTR_Happy_Hour_-_Boulevardier.jpg/250px-VTR_Happy_Hour_-_Boulevardier.jpg,Cocktail,,45 mL bourbon or rye whiskey rye whiskey 30 mL bitter Campari 30 mL sweet red vermouth,Pour all ingredients into mixing glass with ice cubes. Stir well. Strain into a chilled cocktail glass.,"Straight up: chilled, without ice",Cocktail glass,"Orange zest, optionally a lemon zest"
Bitters,Brut cocktail,https://en.wikipedia.org/wiki/Brut_cocktail,,,,,,,,
Bitters,Fernet con coca,https://en.wikipedia.org/wiki/Fernandito,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Fernet_and_Coke_%28Fernet_con_Coca%29.jpg/250px-Fernet_and_Coke_%28Fernet_con_Coca%29.jpg,Highball,Fernet-Branca,5 cL Fernet-Branca Cola to top up,,On the rocks: poured over ice,Old fashioned glass,
Bitters,Trinidad sour,https://en.wikipedia.org/wiki/Trinidad_sour,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/VTR_-_Trinidad_Sour_%2818045674468%29.jpg/250px-VTR_-_Trinidad_Sour_%2818045674468%29.jpg,Cocktail,Angostura bitters,4.5 cL Angostura bitters Angostura bitters 3 cL orgeat syrup orgeat syrup 2.25 cL fresh lemon juice 1.5 cL rye whiskey rye whiskey,"Pour all ingredients into a cocktail shaker, shake well with ice, strain into chilled cocktail glass.","Straight up: chilled, without ice",Cocktail glass,
Korn,Schneemaß,https://en.wikipedia.org/wiki/Schneema%C3%9F,,,,,,,,
Ouzo,Ouzini,https://en.wikipedia.org/wiki/Ouzini_(Cyprus_Cocktail),,Cocktail,Ouzo,2.5 cL (one part) Cyprus ouzo 7.5 cL (three parts) fresh orange juice 2.5 cL (one part) fresh lemon juice 2-4 drops of bitters,"Shake ouzo and fresh juices vigorously together, coat the rim of a glass with powdered sugar and pour drink into glass over ice, and add dash of bitters. Garnish with a thin orange slice and serve.",On the rocks: poured over ice,Highball glass,
Pisco,Aguaymanto sour,https://en.wikipedia.org/wiki/Pisco_sour#Different_variations,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Pisco_sour_20100613b.JPG/250px-Pisco_sour_20100613b.JPG,Cocktail,Pisco,60 mL pisco 30 mL fresh lemon juice 20 mL simple syrup simple syrup 1 raw egg white egg white,Add all ingredients into a shaker with ice. Shake and strain into a chilled goblet glass.,"Straight up: chilled, without ice",Goblet,Few dashes ofAmargo bitterson top as an aromatic garnish
Pisco,Jazmin sour,https://en.wikipedia.org/wiki/Pisco_sour#Different_variations,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Pisco_sour_20100613b.JPG/250px-Pisco_sour_20100613b.JPG,Cocktail,Pisco,60 mL pisco 30 mL fresh lemon juice 20 mL simple syrup simple syrup 1 raw egg white egg white,Add all ingredients into a shaker with ice. Shake and strain into a chilled goblet glass.,"Straight up: chilled, without ice",Goblet,Few dashes ofAmargo bitterson top as an aromatic garnish
Pisco,Mango sour,https://en.wikipedia.org/wiki/Pisco_sour#Different_variations,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Pisco_sour_20100613b.JPG/250px-Pisco_sour_20100613b.JPG,Cocktail,Pisco,60 mL pisco 30 mL fresh lemon juice 20 mL simple syrup simple syrup 1 raw egg white egg white,Add all ingredients into a shaker with ice. Shake and strain into a chilled goblet glass.,"Straight up: chilled, without ice",Goblet,Few dashes ofAmargo bitterson top as an aromatic garnish
Pisco,Piscola,https://en.wikipedia.org/wiki/Piscola,,,,,,,,
Pisco,Pisco sour,https://en.wikipedia.org/wiki/Pisco_sour,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Pisco_sour_20100613b.JPG/250px-Pisco_sour_20100613b.JPG,Cocktail,Pisco,60 mL pisco 30 mL fresh lemon juice 20 mL simple syrup simple syrup 1 raw egg white egg white,Add all ingredients into a shaker with ice. Shake and strain into a chilled goblet glass.,"Straight up: chilled, without ice",Goblet,Few dashes ofAmargo bitterson top as an aromatic garnish
Schnapps,Appletini,https://en.wikipedia.org/wiki/Appletini,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Appletini.jpg/250px-Appletini.jpg,Mixed drink,,4.5 cL (3 parts) Vodka 1.5 cL (1 part) Apple schnapps / Calvados 1.5 cL (1 part) Cointreau,"Mix in ashaker, then pour into a chilled glass. Garnish and serve.",Straight up,Cocktail glass,Appleslice; Cherry
Schnapps,Fuzzy navel,https://en.wikipedia.org/wiki/Fuzzy_navel,,,,,,,,
Schnapps,Redheaded slut,https://en.wikipedia.org/wiki/Redheaded_slut,,Mixed drink,"Schnapps,Jägermeister",5 cL (one part) Jägermeister 5 cL (one part) peach schnapps cranberry juice cranberry juice,Combine Jägermeister and schnapps in glass full of ice. Add cranberry juice to fill to top. Stir as necessary.,On the rocks: poured over ice,Rocks glass (double),
Schnapps,Sex on the beach,https://en.wikipedia.org/wiki/Sex_on_the_beach,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Sex_On_The_Beach.jpg/250px-Sex_On_The_Beach.jpg,Cocktail,Vodka,4 cL Vodka 2 cL Peach schnapps 4 cL Orange juice Orange juice 4 cL cranberry juice cranberry juice,Build all ingredients in a highball glass filled with ice. Garnish with orange slice.,On the rocks: poured over ice,Highball glass,orangeslice
Other,Cutty bang,https://en.wikipedia.org/wiki/Cutty_bang,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Cutty_bangs_in_the_Mission_%28cropped%29.jpg/250px-Cutty_bangs_in_the_Mission_%28cropped%29.jpg,Mixed drink,,"Various; ""Cutty Bang"" isTanqueray,Seagram's,Bacardi Limon, andpineapple juice",,"Multiple bottles sold in aplastic bag, mixed with ice in astyrofoam cup",,
Other,Jello shot,https://en.wikipedia.org/wiki/Jello_shot,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Jello_Shots.jpg/250px-Jello_Shots.jpg,Mixed drink,,"Gelatin mix (normallyJell-O), water, alcohol",,"cold, set in a solid state","various (cup, glass, bowl, tray, etc)",
Other,Karsk,https://en.wikipedia.org/wiki/Karsk,,Cocktail,"Everclear,Moonshine,Vodka",6cl (3 parts) Pure alcohol Pure alcohol 6cl (3 parts) Hot coffee,Heat the coffee; do not boil. Pour into cup and add the alcohol; serve hot.,Hot,Coffee cup,
Other,Nutcracker,https://en.wikipedia.org/wiki/Nutcracker_(drink),,,,,,,,
Other,Tamango,https://en.wikipedia.org/wiki/Tamango_(Italian_cocktail),,,,,,,,
Historical classes of cocktails,long drink,https://en.wikipedia.org/wiki/Long_drink,,,,,,,,
Historical classes of cocktails,Tom Collins,https://en.wikipedia.org/wiki/Tom_Collins,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/VTR_-_Tom_Collins.jpg/250px-VTR_-_Tom_Collins.jpg,Highball,Gin,6 cL (2 US fl oz) Old Tom gin Old Tom gin 2.5 cL (0.8 US fl oz) lemon juice lemon juice 1.5 cL (0.5 US fl oz) simple syrup simple syrup 5 cL (1.7 US fl oz) club soda club soda,"Mix the gin, lemon juice and sugar syrup in a tall glass with ice, top up with soda water, garnish and serve.",On the rocks: poured over ice,Collins glass,Lemonslice andmaraschino cherry
Historical classes of cocktails,aromatic bitters,https://en.wikipedia.org/wiki/Angostura_bitters,,,,,,,,
Historical classes of cocktails,grenadine,https://en.wikipedia.org/wiki/Grenadine,,,,,,,,
Historical classes of cocktails,shaker,https://en.wikipedia.org/wiki/Cocktail_shaker,,,,,,,,
Historical classes of cocktails,Fizz,https://en.wikipedia.org/wiki/Fizz_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Gin_Fizz_en_El_Bulli.jpg/250px-Gin_Fizz_en_El_Bulli.jpg,Cocktail family,"Gin,Whiskey,Rum",,,,,
Historical classes of cocktails,Flip,https://en.wikipedia.org/wiki/Flip_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Brandy_flip_in_stemmed_cocktail_glass.jpg/250px-Brandy_flip_in_stemmed_cocktail_glass.jpg,Cocktail family,"Whiskey,Brandy,Rum","Whole, raw egg",,,,
Historical classes of cocktails,mint julep,https://en.wikipedia.org/wiki/Mint_julep,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Mint_Julep_im_Silberbecher.jpg/250px-Mint_Julep_im_Silberbecher.jpg,Cocktail,Bourbon whiskey,60 mL (2.0 US fl oz) bourbon whiskey 4 mint sprigs 1 teaspoon powdered sugar 2 teaspoons water,"In Julep Stainless Steel Cup gently muddle the mint with sugar and water. Fill the glass with cracked ice, add the Bourbon and stir well until the cup frosts.",On the rocks: poured over ice,Julep stainless steel cup,Mint sprig
Historical classes of cocktails,Mizuwari,https://en.wikipedia.org/wiki/Mizuwari,,Cocktail,Whiskey,2 US fluid ounces (59 mL) whiskey 5 US fluid ounces (150 mL) water,"pour whisky into a highball glass, add a suitable amount of ice, pour in a desired amount of water, gently stir to combine.",On the rocks: poured over ice,Highball glass,
Historical classes of cocktails,Negus,https://en.wikipedia.org/wiki/Negus_(drink),,,,,,,,
Historical classes of cocktails,Punch,https://en.wikipedia.org/wiki/Punch_(drink),https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Bowle_Steinhude_2009_20090822_3.JPG/330px-Bowle_Steinhude_2009_20090822_3.JPG,Cocktail family,,"Usuallyfruit juicesand otherdrink mixers, optionally with alcohol",Varied,,Mug,
Historical classes of cocktails,Rickey,https://en.wikipedia.org/wiki/Rickey_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Gin_Rickey.jpg/250px-Gin_Rickey.jpg,Cocktail,"Gin,Bourbon whiskey,Rye whiskey","2 oz bourbon , rye whiskey rye whiskey , or gin Half of a lime squeezed and dropped in the glass Sparkling mineral water","Combine spirit, lime, and shell in a highball or wine glass. Add ice, stir and then add sparkling mineral water.",On the rocks: poured over ice,Highball glass,limehalf shell
Historical classes of cocktails,Sangria,https://en.wikipedia.org/wiki/Sangria,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Red_Wine_Sangria_with_lemon%2C_lime%2C_apple%2C_and_orange_served_in_a_glass_-_Evan_Swigart.jpg/250px-Red_Wine_Sangria_with_lemon%2C_lime%2C_apple%2C_and_orange_served_in_a_glass_-_Evan_Swigart.jpg,,,,,,,
Historical classes of cocktails,Shrub,https://en.wikipedia.org/wiki/Shrub_(drink),,,,,,,,
Historical classes of cocktails,Sling,https://en.wikipedia.org/wiki/Sling_(drink),,,,,,,,
Historical classes of cocktails,Smoking bishop,https://en.wikipedia.org/wiki/Smoking_bishop,,,,,,,,
Historical classes of cocktails,Sour,https://en.wikipedia.org/wiki/Sour_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Whiskey_sour.jpg/250px-Whiskey_sour.jpg,Cocktail family,"Gin,Bourbon whiskey,Brandy,Pisco,Rum,Amaretto",,,,,
Historical classes of cocktails,Toddy,https://en.wikipedia.org/wiki/Hot_toddy,,,,,,,,
Carrot juice,yellow Chartreuse,https://en.wikipedia.org/wiki/Yellow_Chartreuse,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/16-09-17-WikiLovesCocktails-Flaschen-Img0136.jpg/120px-16-09-17-WikiLovesCocktails-Flaschen-Img0136.jpg,Liqueur,,,,,,
Pineapple juice,Chuck Yeager,https://en.wikipedia.org/wiki/Chuck_Yeager,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/ChuckYeager.jpg/250px-ChuckYeager.jpg,,,,,,,
Pineapple juice,Jungle Bird,https://en.wikipedia.org/wiki/Jungle_Bird,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Jungle_bird_cocktail.jpg/250px-Jungle_bird_cocktail.jpg,Cocktail,Rum,45 mL blackstrap rum blackstrap rum 22.5 mL Campari 45 mL pineapple juice pineapple juice 15 mL lime juice 15 mL demerara syrup demerara syrup,Shake with ice and strain into a rocks glass filled with ice.,On the rocks,Rocks glass,Pineapple wedge
Pineapple juice,Piña colada,https://en.wikipedia.org/wiki/Pi%C3%B1a_colada,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Pi%C3%B1a_Colada.jpg/250px-Pi%C3%B1a_Colada.jpg,Cocktail,Rum,50 mL white rum 30 mL coconut cream coconut cream 50 mL fresh pineapple juice,"Blend all the ingredients with ice in an electric blender, pour into a large glass, and serve with straws.",Frozen: blended with ice,Poco Grande glass,with acocktail cherry
Pineapple juice,Torpedo Juice,https://en.wikipedia.org/wiki/Torpedo_Juice,,,,,,,,
Lemonade,Gin fizz,https://en.wikipedia.org/wiki/Gin_fizz,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Gin_Fizz_en_El_Bulli.jpg/250px-Gin_Fizz_en_El_Bulli.jpg,Cocktail family,"Gin,Whiskey,Rum",,,,,
Lemonade,John Collins,https://en.wikipedia.org/wiki/John_Collins_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/IBA_Cocktail_John_Collins_%2829221732881%29.jpg/250px-IBA_Cocktail_John_Collins_%2829221732881%29.jpg,Mixed drink,Gin,45 mL gin 30 mL fresh lemon juice lemon juice 15 mL simple syrup simple syrup 60 mL soda water soda water,Pour all ingredients directly into a Collins glass filled with ice. Stir gently.,On the rocks: poured over ice,Collins glass,Lemonslice andmaraschino cherry
Lemonade,John Daly,https://en.wikipedia.org/wiki/John_Daly_(cocktail),,Mixed drink,Vodka,"Lemonade,Iced tea",,,,
Lemonade,Long Island iced tea,https://en.wikipedia.org/wiki/Long_Island_iced_tea,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Long_Island_Iced_Teas.jpg/250px-Long_Island_Iced_Teas.jpg,Cocktail,"Gin,Tequila,Vodka,Rum",15 mL Tequila 15 mL Vodka 15 mL White rum White rum 15 mL Cointreau 15 mL Gin 25 mL Lemon juice Lemon juice 30 mL simple syrup simple syrup Top with Cola,Add all ingredients into highball glass filled with ice. Stir gently. Optionally garnish with lemon slice.[1],On the rocks: poured over ice,Highball glass,lemon slice (optional)
Lemon-lime soda,7 and 7,https://en.wikipedia.org/wiki/7_and_7,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/7_and_7%2C_Macaroni_Grill%2C_Dunwoody_GA.jpg/250px-7_and_7%2C_Macaroni_Grill%2C_Dunwoody_GA.jpg,Highball,,1 shot (about 45 mL) Seagram's Seven Crown Seagram's Seven Crown whiskey 4–6 oz (about 150 mL) 7 Up 7 Up Ice,Pour whiskey intoCollins glassfilled with ice. Fill to desired level with 7 Up. Stir lightly.,On the rocks: poured over ice,Collins glass,
Lemon-lime soda,Gatorade,https://en.wikipedia.org/wiki/Gatorade,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Gatorade_logo.svg/250px-Gatorade_logo.svg.png,,,,,,,
Lemon-lime soda,Mexican martini,https://en.wikipedia.org/wiki/Mexican_martini,,,,,,,,
Lemon-lime soda,Orange Crush,https://en.wikipedia.org/wiki/Orange_Crush_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Wes_Moore_holds_an_Orange_Crush_cocktail_%28drink_crop%29.jpg/250px-Wes_Moore_holds_an_Orange_Crush_cocktail_%28drink_crop%29.jpg,Cocktail,"Vodka,Triple sec",2 oz. vodka 1 oz. triple sec triple sec 3 oz. orange juice orange juice Splash lemon-lime soda lemon-lime soda,"Add vodka, triple sec, orange juice to a glass filled with ice. Top with a splash of lemon-lime soda and mix well. Garnish with orange peel or orange slice.",,,
Lemon-lime soda,Pimm's cocktail,https://en.wikipedia.org/wiki/Pimm%27s_cocktail,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Pimm%27s_Cup.jpg/250px-Pimm%27s_Cup.jpg,Highball,,44 mL (1.5 US fl oz) gin 130 mL (4.5 US fl oz) English-style lemonade,,,Highball glass,"Cucumberslice or peel,mintsprig, orange slices, strawberries"
Apple juice,Appletini,https://en.wikipedia.org/wiki/Appletini,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Appletini.jpg/250px-Appletini.jpg,Mixed drink,,4.5 cL (3 parts) Vodka 1.5 cL (1 part) Apple schnapps / Calvados 1.5 cL (1 part) Cointreau,"Mix in ashaker, then pour into a chilled glass. Garnish and serve.",Straight up,Cocktail glass,Appleslice; Cherry
Apple juice,Red Hots,https://en.wikipedia.org/wiki/Red_Hots,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Ferrara_Candy_Company_logo.svg/250px-Ferrara_Candy_Company_logo.svg.png,,,,,,,
Grape juice,Purple rain,https://en.wikipedia.org/wiki/Purple_Rain_(cocktail),,,,,,,,
Orange juice,Blood and Sand,https://en.wikipedia.org/wiki/Blood_and_Sand_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/VTR_-_Blood_and_Sand.jpg/250px-VTR_-_Blood_and_Sand.jpg,,,¾ oz blended scotch ¾ oz blood orange blood orange juice ¾ oz sweet vermouth ¾ oz Cherry Heering Cherry Heering,Pour all ingredients intococktail shakerfilled with ice cubes. Shake well. Strain intoCocktail glass. Flame orange zest over the top of the glass.,"Straight up: chilled, without ice",Cocktail glass,"Maraschino cherry, Flamed orangezest"
Orange juice,Bronx,https://en.wikipedia.org/wiki/Bronx_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Bronx_%28cocktail%29.jpg/250px-Bronx_%28cocktail%29.jpg,Cocktail,,3 cL (6 parts) Gin 1.5 cL (3 parts) Sweet Red Vermouth 1 cL (2 parts) Dry Vermouth 1.5 cL (3 parts) Orange juice Orange juice,"Pour intococktail shakerall ingredients with ice cubes, shake well. Strain in chilledcocktailor martini glass.","Straight up: chilled, without ice",Cocktail glass,orange twist
Orange juice,Fuzzy navel,https://en.wikipedia.org/wiki/Fuzzy_navel,,,,,,,,
Orange juice,Harvey Wallbanger,https://en.wikipedia.org/wiki/Harvey_Wallbanger,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Harvey_Wallbanger.jpg/250px-Harvey_Wallbanger.jpg,Mixed drink,Vodka,4.5 cL (3 parts) vodka 1.5 cL (1 part) Galliano 9 cL (6 parts) fresh orange juice orange juice,"Stir the vodka and orange juice with ice in the glass, then float the Galliano on top. Garnish and serve.",On the rocks: poured over ice,Highball glass,orangeslice andmaraschino cherry
Orange juice,Mimosa,https://en.wikipedia.org/wiki/Mimosa_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Pool-side_Mimosas_at_The_Standard_Hotel.jpg/250px-Pool-side_Mimosas_at_The_Standard_Hotel.jpg,Wine cocktail,Champagne,75 mL champagne 75 mL orange juice orange juice,"Ensure both ingredients are well chilled, then mix into the glass. Serve cold.","Straight up: chilled, without ice",Champagne flute,Orange twist
Orange juice,Screwdriver,https://en.wikipedia.org/wiki/Screwdriver_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Screwdriver%2C_Birmingham-Shuttlesworth_International_Airport%2C_Birmingham_AL.jpg/250px-Screwdriver%2C_Birmingham-Shuttlesworth_International_Airport%2C_Birmingham_AL.jpg,Highball,Vodka,5 cL (1 part) vodka 10 cL (2 parts) orange juice orange juice,Mix in a highball glass with ice. Garnish and serve.,On the rocks: poured over ice,Highball glass,orangeslice
Orange juice,Sex on the beach,https://en.wikipedia.org/wiki/Sex_on_the_beach,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Sex_On_The_Beach.jpg/250px-Sex_On_The_Beach.jpg,Cocktail,Vodka,4 cL Vodka 2 cL Peach schnapps 4 cL Orange juice Orange juice 4 cL cranberry juice cranberry juice,Build all ingredients in a highball glass filled with ice. Garnish with orange slice.,On the rocks: poured over ice,Highball glass,orangeslice
Orange juice,Ward 8,https://en.wikipedia.org/wiki/Ward_8_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Ward_8_cocktail.jpg/250px-Ward_8_cocktail.jpg,Cocktail,Whiskey,2 oz rye whiskey rye whiskey 1/2 oz lemon juice lemon juice 1/2 oz orange juice orange juice 1 teaspoon grenadine,,,Cocktail glass,maraschino cherry
Ginger soda,Cider and stormy,https://en.wikipedia.org/wiki/Cider_and_stormy,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/DarknStormy.jpg/250px-DarknStormy.jpg,Mixed drink,,60 mL Goslings Rum Goslings Rum 100 mL Ginger Beer Ginger Beer,In a highball glass filled with ice pour the ginger beer and top floating with the Rum.,On the rocks: poured over ice,Highball glass,Lime wedge
Ginger soda,Dark 'n' stormy,https://en.wikipedia.org/wiki/Dark_%27n%27_stormy,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/DarknStormy.jpg/250px-DarknStormy.jpg,Mixed drink,,60 mL Goslings Rum Goslings Rum 100 mL Ginger Beer Ginger Beer,In a highball glass filled with ice pour the ginger beer and top floating with the Rum.,On the rocks: poured over ice,Highball glass,Lime wedge
Ginger soda,Desert healer,https://en.wikipedia.org/wiki/Desert_healer,,Cocktail,Ginger beer,1½ oz. orange juice 1½ oz. gin ¾ oz. cherry brandy,"Shake well, strain into large tumbler and fill balance with ginger beer.",Highball,Highball glass,
Ginger soda,Dirty Shirley,https://en.wikipedia.org/wiki/Dirty_Shirley,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Shirley_Temple_cocktail.jpg/250px-Shirley_Temple_cocktail.jpg,Non-alcoholic mixed drink,,Ginger ale Ginger ale Grenadine,,,,Maraschino cherry
Ginger soda,Horse's neck,https://en.wikipedia.org/wiki/Horse%27s_neck,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/16-09-17-WikiLovesCocktails-Drink-Img0266_1.jpg/250px-16-09-17-WikiLovesCocktails-Drink-Img0266_1.jpg,Highball,Brandy,4 cL (1 part) Brandy 12 cL (3 parts) Ginger ale Ginger ale Dash of Angostura bitter Angostura bitter (optional),"Pour brandy and ginger ale directly into highball glass with ice cubes. Stir gently. Garnish with lemon zest. If desired, add dashes of Angostura Bitter.",On the rocks: poured over ice,Highball glass,Long spiral oflemonzest
Ginger soda,Irish mule,https://en.wikipedia.org/wiki/Irish_mule,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Cocktail_Moscow_Mule_im_Kupferbecher_mit_Minze.jpg/250px-Cocktail_Moscow_Mule_im_Kupferbecher_mit_Minze.jpg,Mixed drink,Vodka,45 mL vodka 10 mL lime juice 120 mL ginger beer ginger beer,"In a Mule Cup or rocks glass, combine the vodka and ginger beer. Add lime juice and gently stir to involve all ingredients.",On the rocks: poured over ice,copper mug,Lime Slice
Ginger soda,Moscow mule,https://en.wikipedia.org/wiki/Moscow_mule,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Cocktail_Moscow_Mule_im_Kupferbecher_mit_Minze.jpg/250px-Cocktail_Moscow_Mule_im_Kupferbecher_mit_Minze.jpg,Mixed drink,Vodka,45 mL vodka 10 mL lime juice 120 mL ginger beer ginger beer,"In a Mule Cup or rocks glass, combine the vodka and ginger beer. Add lime juice and gently stir to involve all ingredients.",On the rocks: poured over ice,copper mug,Lime Slice
